,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
4767,5,3,273.77,1,0,Surburban,1,Phone,0,0,0.0,1
4768,1,2,155.38,0,1,Surburban,1,Phone,0,0,0.0,0
4769,1,3,331.06,1,0,Urban,0,Phone,0,0,0.0,0
4770,3,5,585.36,1,1,Surburban,1,Multichannel,0,0,0.0,0
4772,12,1,60.38,1,0,Surburban,1,Web,0,0,0.0,0
4773,7,4,410.71,1,0,Surburban,0,Multichannel,0,0,0.0,0
4774,9,1,85.56,1,0,Surburban,0,Web,0,0,0.0,0
4776,12,2,146.74,1,0,Urban,0,Phone,0,0,0.0,0
4778,11,1,33.86,0,1,Surburban,1,Web,0,0,0.0,0
4779,1,3,267.52,1,0,Urban,0,Multichannel,1,0,0.0,1
4780,10,3,296.47,1,0,Urban,0,Multichannel,0,0,0.0,1
4782,9,3,316.25,0,1,Urban,0,Multichannel,0,0,0.0,0
4784,6,4,446.11,0,1,Surburban,0,Phone,1,0,0.0,1
4785,6,3,209.49,1,1,Urban,1,Web,0,0,0.0,1
4786,10,1,45.54,0,1,Surburban,1,Phone,0,0,0.0,0
4787,2,2,192.38,0,1,Urban,0,Web,0,0,0.0,0
4790,6,1,91.26,0,1,Surburban,1,Web,0,0,0.0,0
4791,1,5,549.99,0,1,Surburban,1,Phone,0,0,0.0,1
4792,7,5,584.72,1,1,Urban,1,Multichannel,0,0,0.0,0
4794,6,1,69.95,1,0,Urban,0,Phone,0,0,0.0,1
4795,2,5,596.75,1,1,Surburban,1,Multichannel,0,0,0.0,0
4796,1,4,359.23,1,0,Surburban,0,Phone,0,0,0.0,0
4797,3,3,284.08,0,1,Surburban,1,Web,0,0,0.0,0
4798,11,1,43.76,0,1,Surburban,0,Phone,0,0,0.0,1
4799,4,4,390.55,1,0,Urban,1,Web,0,0,0.0,0
4801,11,1,47.17,1,0,Surburban,0,Phone,0,0,0.0,0
4802,2,2,158.49,1,0,Urban,1,Web,0,0,0.0,0
4804,5,3,315.22,0,1,Surburban,0,Web,0,0,0.0,1
4808,2,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
4809,10,3,294.37,1,0,Urban,1,Multichannel,0,0,0.0,1
4810,8,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
4811,1,1,53.56,0,1,Urban,1,Web,0,0,0.0,1
4812,1,1,84.61,1,0,Surburban,0,Web,0,0,0.0,1
4813,4,3,279.59,1,1,Urban,1,Phone,0,0,0.0,1
4814,12,1,31.48,1,0,Surburban,0,Web,0,0,0.0,0
4815,10,2,117.05,1,0,Urban,1,Phone,0,0,0.0,0
4817,10,3,218.61,0,1,Surburban,0,Multichannel,0,0,0.0,0
4818,8,1,54.07,0,1,Surburban,1,Web,0,0,0.0,1
4821,7,1,29.99,1,0,Rural,0,Web,0,0,0.0,1
4823,3,3,225.14,1,1,Urban,0,Phone,0,0,0.0,1
4824,4,1,30.93,0,1,Urban,1,Phone,0,0,0.0,1
4828,4,2,173.87,0,1,Rural,0,Phone,0,0,0.0,0
4829,12,2,139.18,0,1,Surburban,0,Phone,0,0,0.0,0
4830,8,2,102.63,1,0,Rural,1,Phone,0,0,0.0,1
4833,8,3,209.43,0,1,Surburban,0,Web,0,0,0.0,1
4834,3,1,74.76,0,1,Rural,1,Web,1,0,0.0,1
4836,12,3,223.59,0,1,Surburban,1,Phone,0,0,0.0,1
4839,3,3,237.18,1,0,Surburban,0,Web,0,0,0.0,1
4840,1,6,847.95,1,1,Urban,1,Multichannel,0,0,0.0,1
4841,8,1,29.99,1,0,Rural,1,Phone,0,0,0.0,0
4842,1,6,912.46,1,0,Surburban,1,Web,0,0,0.0,1
4844,5,5,610.33,1,1,Surburban,1,Phone,0,0,0.0,1
4845,12,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
4847,7,1,83.6,0,1,Surburban,0,Web,0,0,0.0,0
4848,12,1,63.94,0,1,Surburban,0,Web,0,0,0.0,1
4849,2,2,150.53,0,1,Surburban,1,Web,0,0,0.0,0
4851,6,2,156.99,1,0,Urban,0,Web,0,0,0.0,1
4853,9,3,225.04,0,1,Urban,0,Web,0,0,0.0,1
4854,4,2,100.14,1,0,Urban,1,Web,0,0,0.0,0
4855,2,5,528.41,0,1,Surburban,1,Phone,1,0,0.0,1
4856,2,4,386.08,1,0,Urban,1,Web,0,0,0.0,1
4857,1,1,30.54,1,0,Urban,0,Phone,0,0,0.0,0
4858,4,5,641.01,1,0,Surburban,1,Web,0,0,0.0,0
4860,9,1,51.34,1,0,Urban,1,Phone,0,0,0.0,0
4861,4,2,122.0,0,1,Urban,1,Phone,0,0,0.0,1
4862,1,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
4865,6,2,183.3,1,0,Urban,1,Web,0,0,0.0,1
4866,7,1,77.54,0,1,Rural,1,Web,0,0,0.0,1
4869,10,1,69.54,0,1,Surburban,0,Phone,0,0,0.0,1
4871,9,3,243.08,1,0,Urban,1,Multichannel,0,0,0.0,0
4874,3,3,206.78,0,1,Surburban,0,Web,0,0,0.0,1
4875,12,5,549.76,1,1,Surburban,1,Web,1,0,0.0,0
4876,4,7,1530.06,1,1,Urban,1,Multichannel,0,0,0.0,1
4877,4,4,393.12,1,1,Surburban,0,Web,0,0,0.0,0
4878,11,1,29.99,1,0,Urban,1,Phone,0,0,0.0,0
4880,3,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
4881,4,1,91.14,0,1,Urban,0,Web,0,0,0.0,0
4882,3,7,1323.32,0,1,Surburban,1,Web,0,0,0.0,1
4883,7,1,78.37,1,0,Surburban,1,Phone,0,0,0.0,0
4884,4,1,38.15,0,1,Surburban,1,Phone,0,0,0.0,1
4885,9,3,222.47,1,1,Surburban,1,Web,0,0,0.0,0
4886,9,2,162.65,0,1,Surburban,0,Phone,0,0,0.0,1
4887,8,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
4889,4,7,1080.58,1,1,Surburban,1,Multichannel,0,0,0.0,0
4890,1,4,380.55,0,1,Rural,0,Web,0,0,0.0,1
4891,1,6,806.74,0,1,Urban,1,Phone,0,0,0.0,1
4892,10,3,228.16,0,1,Surburban,1,Phone,0,0,0.0,0
4893,6,5,537.64,0,1,Surburban,1,Phone,0,0,0.0,1
4897,2,2,160.45,0,1,Urban,0,Web,1,0,0.0,1
4898,6,1,71.29,0,1,Urban,1,Web,0,0,0.0,0
4899,1,1,68.72,0,1,Surburban,1,Phone,0,0,0.0,0
4900,11,1,37.5,0,1,Surburban,0,Phone,1,0,0.0,0
4901,1,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
4903,7,2,185.69,1,0,Surburban,1,Web,0,0,0.0,0
4904,4,3,276.66,1,1,Surburban,1,Multichannel,0,0,0.0,1
4906,2,3,286.24,1,0,Rural,0,Multichannel,0,0,0.0,1
4908,9,2,137.53,1,0,Urban,0,Web,0,0,0.0,0
4911,10,4,356.28,0,1,Urban,0,Multichannel,0,0,0.0,1
4912,1,5,615.95,1,1,Rural,1,Web,0,0,0.0,0
4917,5,1,29.99,1,0,Surburban,1,Web,1,0,0.0,1
4918,9,2,106.26,1,0,Surburban,0,Phone,0,0,0.0,0
4920,2,2,174.31,1,0,Surburban,1,Web,0,0,0.0,1
4922,5,3,303.14,0,1,Surburban,0,Web,1,0,0.0,0
4923,7,3,306.49,1,1,Rural,0,Multichannel,0,0,0.0,1
4924,10,1,81.8,1,0,Surburban,1,Web,1,0,0.0,0
4925,11,3,246.6,0,1,Surburban,1,Web,0,0,0.0,1
4926,2,5,556.69,1,1,Surburban,1,Phone,1,0,0.0,0
4927,9,2,109.96,0,1,Urban,0,Web,0,0,0.0,0
4928,1,3,315.11,1,0,Surburban,0,Phone,1,0,0.0,0
4930,5,1,81.45,0,1,Urban,0,Phone,0,0,0.0,0
4931,8,2,157.17,0,1,Urban,1,Web,0,0,0.0,0
4932,10,1,51.45,1,0,Rural,1,Web,0,0,0.0,1
4933,1,4,382.28,0,1,Urban,0,Phone,1,0,0.0,1
4934,3,4,350.47,0,1,Urban,0,Web,0,0,0.0,1
4935,10,4,353.14,1,0,Surburban,1,Phone,0,0,0.0,0
4937,10,2,188.49,0,1,Surburban,0,Web,1,0,0.0,0
4938,2,4,412.28,0,1,Urban,0,Phone,1,0,0.0,0
4939,9,2,174.92,0,1,Surburban,1,Web,0,0,0.0,1
4941,7,3,295.55,0,1,Surburban,1,Phone,0,0,0.0,0
4942,9,2,132.96,1,0,Urban,0,Phone,0,0,0.0,0
4943,7,3,263.4,1,0,Surburban,1,Web,1,0,0.0,1
4944,9,2,108.13,1,0,Surburban,1,Web,0,0,0.0,1
4945,3,1,90.98,1,0,Surburban,1,Web,0,0,0.0,0
4946,12,1,84.17,1,0,Surburban,1,Web,0,0,0.0,1
4947,6,4,382.24,0,1,Urban,1,Phone,0,0,0.0,1
4948,8,1,75.04,1,0,Urban,1,Phone,0,0,0.0,0
4949,11,1,52.81,0,1,Urban,1,Phone,0,0,0.0,1
4951,9,1,29.99,1,0,Urban,1,Web,0,0,0.0,1
4952,9,4,386.93,1,1,Surburban,0,Web,0,0,0.0,1
4953,1,7,1158.74,0,1,Urban,1,Web,0,0,0.0,0
4955,7,4,351.51,0,1,Urban,0,Web,1,0,0.0,0
4956,10,1,57.78,0,1,Surburban,0,Web,1,0,0.0,1
4957,2,4,402.03,1,0,Urban,1,Multichannel,0,0,0.0,1
4958,1,1,96.3,0,1,Surburban,1,Web,0,0,0.0,0
4959,10,2,149.22,1,0,Surburban,1,Web,0,0,0.0,1
4960,6,3,235.07,1,0,Surburban,0,Web,0,0,0.0,0
4961,10,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
4962,2,6,806.27,0,1,Urban,1,Phone,0,0,0.0,1
4963,8,3,205.77,0,1,Surburban,0,Multichannel,0,0,0.0,1
4964,12,1,64.38,0,1,Urban,0,Web,0,0,0.0,0
4965,2,4,466.8,1,1,Surburban,0,Multichannel,0,0,0.0,1
4968,8,4,393.64,0,1,Surburban,1,Web,1,0,0.0,0
4969,10,1,45.38,0,1,Urban,1,Phone,0,0,0.0,0
4971,10,2,178.11,0,1,Urban,0,Phone,1,0,0.0,0
4972,1,5,620.65,0,1,Urban,1,Phone,0,0,0.0,0
4973,5,1,30.62,0,1,Urban,0,Phone,1,0,0.0,0
4977,9,4,380.15,0,1,Urban,0,Phone,0,0,0.0,1
4979,2,3,346.64,1,0,Surburban,1,Multichannel,0,0,0.0,0
4980,2,1,38.43,1,0,Surburban,1,Phone,0,0,0.0,0
4982,10,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
4983,8,7,1190.1,1,0,Surburban,1,Phone,0,0,0.0,1
4984,2,3,292.92,0,1,Rural,1,Phone,0,0,0.0,1
4987,3,1,34.64,0,1,Urban,1,Phone,0,0,0.0,1
4989,6,1,29.99,1,0,Urban,1,Web,0,0,0.0,0
4991,1,1,45.1,0,1,Surburban,0,Web,0,0,0.0,0
4995,7,3,220.29,0,1,Urban,1,Web,0,0,0.0,1
4996,6,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
4997,4,3,328.97,1,1,Rural,0,Phone,0,0,0.0,0
4999,10,4,374.86,0,1,Surburban,0,Web,0,0,0.0,0
5001,4,4,476.67,1,1,Surburban,0,Multichannel,1,0,0.0,0
5004,12,1,53.78,0,1,Surburban,0,Web,0,0,0.0,0
5005,9,1,83.8,0,1,Surburban,0,Web,1,0,0.0,1
5006,12,1,40.61,1,0,Urban,1,Phone,0,0,0.0,1
5007,2,4,459.18,0,1,Surburban,0,Multichannel,0,0,0.0,0
5009,11,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
5013,1,3,335.64,1,1,Urban,1,Phone,1,0,0.0,1
5015,2,1,52.97,1,0,Surburban,1,Phone,0,0,0.0,0
5016,9,3,328.34,0,1,Urban,0,Phone,0,0,0.0,1
5018,4,2,110.74,1,0,Urban,1,Web,1,0,0.0,1
5019,10,3,308.59,0,1,Surburban,0,Multichannel,0,0,0.0,1
5021,10,3,302.17,1,0,Surburban,0,Phone,0,0,0.0,0
5022,9,4,359.11,1,0,Surburban,0,Web,0,0,0.0,0
5026,12,2,128.42,0,1,Surburban,0,Web,0,0,0.0,0
5027,11,1,29.99,1,0,Rural,1,Phone,0,0,0.0,1
5028,3,4,391.33,1,1,Urban,1,Web,0,0,0.0,0
5030,5,3,325.14,0,1,Urban,0,Web,0,0,0.0,1
5033,1,3,327.86,1,0,Surburban,1,Multichannel,0,0,0.0,0
5034,5,2,179.5,0,1,Rural,0,Web,0,0,0.0,0
5037,8,3,278.49,1,0,Surburban,0,Multichannel,0,0,0.0,0
5038,6,4,489.56,1,0,Urban,0,Multichannel,0,0,0.0,0
5039,5,2,140.78,0,1,Surburban,0,Phone,0,0,0.0,0
5040,1,2,167.29,1,0,Surburban,0,Web,1,0,0.0,0
5041,4,5,540.53,1,1,Surburban,1,Multichannel,0,0,0.0,0
5042,4,2,112.1,0,1,Surburban,1,Phone,0,0,0.0,1
5043,1,2,138.89,1,0,Surburban,0,Phone,0,0,0.0,0
5045,3,2,125.93,1,0,Urban,0,Web,0,0,0.0,1
5046,9,1,29.99,0,1,Rural,1,Phone,0,0,0.0,1
5047,9,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
5049,10,4,417.97,1,0,Rural,1,Multichannel,1,0,0.0,1
5050,7,1,38.86,0,1,Surburban,0,Web,0,0,0.0,0
5051,4,1,59.8,0,1,Urban,0,Web,0,0,0.0,1
5055,12,2,108.15,0,1,Urban,1,Web,0,0,0.0,1
5057,1,5,641.13,0,1,Surburban,1,Web,0,0,0.0,1
5059,9,1,52.2,0,1,Rural,1,Phone,0,0,0.0,1
5060,10,1,33.56,1,0,Urban,1,Phone,0,0,0.0,1
5064,2,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
5066,7,3,223.31,1,1,Surburban,1,Phone,0,0,0.0,0
5067,9,2,196.62,0,1,Urban,0,Web,0,0,0.0,1
5068,4,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
5069,3,3,331.85,1,1,Rural,1,Web,0,0,0.0,0
5070,2,1,60.41,1,0,Surburban,1,Phone,0,0,0.0,1
5073,5,1,38.85,1,0,Surburban,1,Phone,0,0,0.0,1
5074,1,1,88.45,1,0,Rural,0,Phone,0,0,0.0,0
5075,10,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
5076,5,5,509.58,1,1,Urban,1,Phone,0,0,0.0,0
5077,11,4,391.45,0,1,Surburban,1,Phone,1,0,0.0,1
5078,2,1,35.75,0,1,Rural,0,Web,0,0,0.0,1
5079,3,4,416.96,1,0,Surburban,0,Web,0,0,0.0,0
5081,6,3,272.07,0,1,Surburban,1,Phone,0,0,0.0,1
5082,12,1,79.79,0,1,Surburban,0,Phone,0,0,0.0,1
5083,8,1,36.3,0,1,Urban,0,Phone,0,0,0.0,0
5084,10,1,36.48,0,1,Urban,0,Phone,0,0,0.0,1
5085,11,3,302.62,0,1,Urban,0,Multichannel,0,0,0.0,0
5086,7,1,29.99,0,1,Surburban,0,Web,0,0,0.0,0
5088,2,1,29.99,0,1,Rural,0,Web,0,0,0.0,1
5089,5,2,104.63,1,0,Urban,0,Web,0,0,0.0,1
5090,3,1,31.92,1,0,Urban,1,Phone,0,0,0.0,1
5091,7,3,349.93,1,1,Urban,1,Phone,0,0,0.0,1
5092,6,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
5093,5,1,57.37,0,1,Rural,0,Phone,0,0,0.0,0
5095,10,3,222.08,1,0,Urban,0,Web,0,0,0.0,0
5096,6,2,135.76,1,0,Rural,1,Phone,0,0,0.0,0
5097,12,1,76.5,0,1,Rural,1,Web,0,0,0.0,0
5098,2,3,321.31,0,1,Rural,1,Phone,0,0,0.0,1
5100,9,3,326.89,0,1,Surburban,1,Web,0,0,0.0,0
5101,10,2,176.93,0,1,Surburban,0,Phone,0,0,0.0,1
5102,6,3,310.73,0,1,Surburban,1,Multichannel,0,0,0.0,1
5103,9,3,254.61,1,1,Surburban,1,Web,0,0,0.0,1
5104,1,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
5105,8,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
5106,5,2,171.65,0,1,Surburban,0,Web,1,0,0.0,0
5107,7,1,71.48,1,0,Urban,0,Web,1,0,0.0,1
5108,3,5,670.55,1,0,Urban,1,Phone,0,0,0.0,1
5109,1,3,340.78,0,1,Urban,1,Multichannel,0,0,0.0,1
5110,6,1,68.44,0,1,Surburban,1,Web,0,0,0.0,1
5112,11,1,76.76,0,1,Urban,1,Phone,0,0,0.0,1
5116,9,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
5117,9,1,55.32,1,0,Surburban,0,Phone,0,0,0.0,0
5118,12,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
5120,11,1,29.99,0,1,Urban,0,Web,0,0,0.0,0
5122,6,2,125.51,1,0,Surburban,0,Web,0,0,0.0,1
5123,9,1,29.99,1,0,Rural,0,Web,0,0,0.0,0
5125,1,5,673.01,0,1,Surburban,1,Web,1,0,0.0,1
5126,10,1,65.3,0,1,Urban,0,Web,0,0,0.0,1
5127,5,1,30.24,0,1,Rural,0,Phone,0,0,0.0,0
5132,10,1,29.99,1,0,Urban,0,Web,1,0,0.0,0
5133,2,2,158.33,0,1,Surburban,0,Web,1,0,0.0,1
5135,5,1,84.95,1,0,Urban,0,Web,0,0,0.0,0
5136,1,6,786.6,1,0,Surburban,1,Web,1,0,0.0,1
5137,6,1,81.38,0,1,Urban,0,Phone,0,0,0.0,1
5138,4,2,175.69,0,1,Surburban,1,Phone,0,0,0.0,0
5139,2,6,919.48,1,1,Surburban,1,Web,0,0,0.0,0
5140,4,3,338.1,1,0,Urban,0,Web,0,0,0.0,0
5141,6,5,547.03,1,0,Rural,1,Multichannel,0,0,0.0,0
5142,1,3,279.61,1,1,Urban,0,Web,0,0,0.0,0
5143,10,5,502.04,0,1,Surburban,1,Web,0,0,0.0,1
5144,4,1,78.41,1,0,Surburban,0,Web,0,0,0.0,1
5147,10,2,108.92,0,1,Surburban,1,Web,0,0,0.0,0
5148,8,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
5150,2,4,475.83,1,0,Rural,1,Web,0,0,0.0,1
5151,12,1,83.51,1,0,Urban,0,Phone,0,0,0.0,1
5154,1,2,173.48,1,0,Rural,1,Phone,0,0,0.0,0
5155,6,5,731.05,1,1,Rural,1,Phone,0,0,0.0,1
5157,11,1,84.66,0,1,Urban,1,Phone,0,0,0.0,0
5159,1,1,64.84,1,0,Surburban,1,Web,0,0,0.0,1
5160,4,4,479.16,0,1,Urban,0,Multichannel,0,0,0.0,1
5161,1,1,43.66,1,0,Urban,0,Phone,0,0,0.0,1
5162,11,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
5163,5,4,357.99,1,0,Rural,1,Phone,0,0,0.0,1
5164,6,2,156.03,1,0,Urban,0,Phone,0,0,0.0,1
5165,6,2,169.18,1,0,Rural,0,Phone,0,0,0.0,0
5167,10,1,29.99,1,0,Urban,0,Phone,0,0,0.0,1
5169,6,1,46.4,1,0,Rural,1,Phone,0,0,0.0,1
5170,2,2,182.25,1,0,Surburban,1,Phone,0,0,0.0,1
5172,3,1,70.95,0,1,Rural,0,Web,0,0,0.0,1
5173,10,2,110.11,1,0,Urban,1,Phone,0,0,0.0,1
5174,10,2,128.6,0,1,Surburban,0,Phone,0,0,0.0,0
5175,6,1,29.99,1,0,Rural,1,Phone,0,0,0.0,0
5176,9,2,166.06,0,1,Urban,0,Phone,0,0,0.0,1
5177,1,2,167.36,1,0,Surburban,1,Web,0,0,0.0,0
5179,3,1,35.61,1,0,Surburban,1,Web,0,0,0.0,1
5180,1,5,638.93,0,1,Surburban,1,Web,0,0,0.0,0
5181,5,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
5182,11,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
5185,5,2,168.82,0,1,Surburban,0,Web,0,0,0.0,0
5186,10,2,180.8,0,1,Surburban,0,Web,0,0,0.0,0
5187,1,4,490.71,0,1,Surburban,1,Phone,0,0,0.0,1
5188,3,4,365.67,0,1,Urban,1,Web,0,0,0.0,1
5189,1,1,36.29,0,1,Urban,1,Web,0,0,0.0,1
5190,2,1,36.05,1,0,Surburban,0,Web,0,0,0.0,0
5191,1,2,161.66,1,0,Urban,0,Web,1,0,0.0,0
5192,10,1,65.02,1,0,Urban,0,Web,0,0,0.0,0
5194,1,5,540.95,1,0,Surburban,1,Multichannel,1,0,0.0,0
5195,1,2,121.34,0,1,Surburban,0,Web,0,0,0.0,0
5196,5,1,29.99,1,0,Rural,1,Phone,0,0,0.0,0
5197,1,2,164.6,0,1,Urban,1,Web,1,0,0.0,1
5198,6,3,242.34,1,1,Surburban,0,Phone,1,0,0.0,0
5199,10,1,29.99,1,0,Rural,0,Phone,0,0,0.0,1
5201,1,3,333.58,0,1,Surburban,0,Multichannel,0,0,0.0,1
5203,11,2,189.89,1,0,Urban,0,Web,0,0,0.0,0
5204,3,3,319.77,0,1,Surburban,0,Web,0,0,0.0,1
5205,10,3,322.58,1,0,Surburban,1,Web,0,0,0.0,0
5209,5,1,66.91,1,0,Urban,1,Phone,0,0,0.0,0
5210,3,1,29.99,0,1,Urban,0,Web,1,0,0.0,0
5211,12,5,535.11,0,1,Surburban,1,Multichannel,0,0,0.0,0
5212,10,2,135.77,0,1,Urban,0,Phone,0,0,0.0,1
5214,2,1,79.38,1,0,Urban,1,Web,0,0,0.0,1
5216,10,2,157.96,1,0,Surburban,0,Phone,0,0,0.0,0
5218,12,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
5219,6,4,405.68,1,1,Surburban,1,Web,0,0,0.0,1
5221,7,1,55.53,0,1,Urban,1,Phone,0,0,0.0,0
5225,9,1,29.99,0,1,Surburban,0,Web,0,0,0.0,1
5226,2,3,323.56,0,1,Surburban,0,Phone,0,0,0.0,0
5227,2,3,225.36,0,1,Urban,0,Phone,0,0,0.0,0
5229,2,2,135.18,0,1,Urban,0,Phone,1,0,0.0,0
5231,8,1,51.68,0,1,Urban,0,Phone,0,0,0.0,0
5233,4,2,176.21,0,1,Urban,1,Web,0,0,0.0,1
5235,10,5,702.94,0,1,Surburban,1,Web,0,0,0.0,1
5237,10,3,250.32,0,1,Surburban,0,Multichannel,0,0,0.0,1
5238,1,4,470.75,0,1,Urban,0,Web,0,0,0.0,1
5239,12,2,146.43,0,1,Urban,1,Phone,0,0,0.0,1
5241,5,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
5242,7,3,207.16,1,0,Rural,1,Phone,0,0,0.0,1
5245,11,1,60.05,0,1,Surburban,1,Web,0,0,0.0,0
5246,11,2,115.07,0,1,Urban,1,Web,0,0,0.0,0
5247,8,1,81.11,0,1,Urban,1,Web,1,0,0.0,1
5251,1,2,122.84,0,1,Surburban,1,Web,0,0,0.0,0
5253,10,1,29.99,0,1,Rural,0,Web,0,0,0.0,0
5256,4,2,186.52,0,1,Urban,1,Web,1,0,0.0,1
5257,7,1,42.53,1,0,Surburban,1,Phone,0,0,0.0,1
5258,5,4,493.23,1,1,Surburban,0,Multichannel,1,0,0.0,1
5260,2,6,779.62,0,1,Urban,1,Multichannel,1,0,0.0,0
5261,6,3,209.47,1,0,Urban,1,Web,0,0,0.0,0
5263,1,5,666.27,1,1,Urban,1,Phone,0,0,0.0,1
5264,2,1,38.32,0,1,Rural,1,Phone,1,0,0.0,1
5265,1,4,453.91,1,0,Surburban,0,Web,1,1,119.31,0
5266,10,3,292.96,1,0,Surburban,1,Web,0,0,0.0,0
5267,11,3,344.89,1,0,Surburban,0,Phone,0,0,0.0,0
5268,1,1,89.48,0,1,Urban,0,Phone,1,1,66.84,0
5269,7,3,202.02,1,0,Surburban,0,Phone,0,0,0.0,1
5270,4,6,835.4,1,0,Urban,1,Web,1,0,0.0,0
5271,6,2,158.69,0,1,Surburban,0,Web,0,0,0.0,0
5274,6,1,40.29,0,1,Urban,0,Phone,1,0,0.0,0
5275,9,1,62.14,0,1,Rural,1,Web,0,0,0.0,1
5276,7,4,415.86,1,0,Urban,0,Multichannel,0,0,0.0,1
5281,6,5,651.53,1,1,Urban,1,Multichannel,0,0,0.0,0
5282,12,2,151.95,0,1,Rural,0,Web,0,0,0.0,0
5283,5,2,133.14,1,0,Urban,1,Phone,1,0,0.0,1
5285,2,4,423.52,1,0,Rural,0,Phone,0,0,0.0,0
5286,8,2,101.25,1,0,Urban,1,Web,0,0,0.0,1
5287,1,1,93.16,1,0,Urban,0,Web,0,0,0.0,0
5289,6,1,85.71,0,1,Surburban,0,Web,0,0,0.0,0
5291,2,2,183.89,0,1,Surburban,1,Web,0,0,0.0,1
5293,10,1,29.99,0,1,Rural,1,Web,0,0,0.0,0
5294,10,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
5295,9,2,126.19,0,1,Urban,0,Phone,0,0,0.0,1
5296,8,3,230.64,1,1,Urban,1,Web,0,0,0.0,0
5299,11,1,29.99,1,0,Urban,0,Phone,0,0,0.0,1
5302,11,3,313.3,1,0,Urban,0,Web,0,0,0.0,0
5304,11,2,147.71,0,1,Rural,0,Web,1,0,0.0,0
5307,9,5,536.59,1,0,Surburban,1,Phone,0,0,0.0,1
5308,6,2,159.25,0,1,Urban,1,Phone,0,0,0.0,1
5309,1,5,643.25,1,0,Surburban,1,Multichannel,0,0,0.0,1
5312,9,1,61.09,1,0,Surburban,1,Web,0,0,0.0,1
5313,10,5,502.77,1,1,Surburban,1,Phone,0,0,0.0,0
5314,11,2,176.85,1,0,Urban,1,Web,0,0,0.0,1
5315,8,1,54.43,0,1,Rural,0,Web,0,0,0.0,0
5316,6,5,573.67,1,1,Surburban,1,Multichannel,0,0,0.0,0
5317,1,1,53.85,1,0,Rural,0,Phone,0,0,0.0,1
5320,10,2,122.73,1,0,Urban,0,Web,0,0,0.0,1
5321,8,1,29.99,0,1,Rural,0,Web,0,0,0.0,1
5324,2,5,667.8,0,1,Surburban,1,Multichannel,0,0,0.0,0
5327,12,1,29.99,0,1,Urban,1,Web,0,0,0.0,0
5328,8,4,365.16,1,0,Urban,1,Phone,0,0,0.0,1
5329,3,2,121.8,0,1,Surburban,1,Web,0,0,0.0,0
5331,12,1,96.15,0,1,Urban,0,Phone,0,0,0.0,1
5332,9,5,722.98,0,1,Rural,1,Web,0,0,0.0,0
5333,9,1,91.1,1,0,Surburban,0,Web,0,0,0.0,1
5335,3,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
5337,8,2,143.42,0,1,Surburban,0,Phone,0,0,0.0,0
5338,3,4,363.8,1,0,Surburban,1,Phone,0,0,0.0,1
5340,2,1,46.95,1,0,Urban,0,Web,0,0,0.0,0
5341,4,1,40.21,0,1,Surburban,1,Phone,0,0,0.0,0
5342,6,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
5344,11,1,65.83,1,0,Rural,0,Web,0,0,0.0,0
5345,10,3,317.9,0,1,Urban,0,Multichannel,1,0,0.0,1
5349,12,1,29.99,0,1,Rural,0,Web,1,0,0.0,1
5350,8,3,208.55,0,1,Surburban,1,Web,0,0,0.0,0
5351,1,1,74.91,0,1,Urban,1,Web,0,0,0.0,1
5353,3,3,251.06,1,0,Urban,0,Phone,0,0,0.0,1
5355,10,2,152.93,0,1,Rural,1,Phone,1,0,0.0,1
5359,9,4,393.59,0,1,Urban,0,Web,1,0,0.0,1
5361,7,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
5362,1,1,44.55,0,1,Urban,1,Web,1,1,32.07,0
5365,1,1,69.29,1,0,Rural,0,Phone,1,0,0.0,1
